14,38,12,40.63421248,-8.65998840,1,0,0,0,0,1
14,38,13,40.63421632,-8.65998556,1,0,0,0,0,1
14,38,13,40.63421248,-8.65998556,1,0,0,0,0,1
14,38,13,40.63421632,-8.65998556,1,0,0,0,0,1
14,38,14,40.63421632,-8.65998556,1,0,0,0,0,1
14,38,14,40.63421632,-8.65998648,1,0,0,0,0,1
14,38,14,40.63421632,-8.65998648,1,0,0,0,0,1
14,38,15,40.63421632,-8.65998840,1,0,0,0,0,1
14,38,15,40.63421632,-8.65998936,1,0,0,0,0,1
14,38,15,40.63421632,-8.65998936,1,0,0,0,0,1
14,38,16,40.63421632,-8.65998936,1,0,0,0,0,1
14,38,16,40.63421632,-8.65998936,1,0,0,0,0,1
14,38,16,40.63421632,-8.65998936,1,0,0,0,0,1
14,38,17,40.63421632,-8.65998840,1,0,0,0,0,1
14,38,17,40.63421632,-8.65998648,1,0,0,0,0,1
14,38,17,40.63421632,-8.65998556,1,0,0,0,0,1
14,38,18,40.63421632,-8.65998460,1,0,0,0,0,1
14,38,18,40.63421632,-8.65998268,1,0,0,0,0,1
14,38,18,40.63421632,-8.65998172,1,0,0,0,0,1
14,38,19,40.63421632,-8.65997984,1,0,0,0,0,1
14,38,19,40.63421632,-8.65997888,1,0,0,0,0,1
14,38,19,40.63421632,-8.65997696,1,0,0,0,0,1
14,38,20,40.63421632,-8.65997696,1,0,0,0,0,1
14,38,20,40.63421632,-8.65997600,1,0,0,0,0,1
14,38,21,40.63421632,-8.65997984,1,0,0,0,0,1
14,38,21,40.63422392,-8.65998648,1,0,0,0,0,1
14,38,21,40.63422392,-8.65998648,1,0,0,0,0,1
14,38,22,40.63422392,-8.65998936,1,0,0,0,0,1
14,38,22,40.63422392,-8.65999412,1,0,0,0,0,1
14,38,22,40.63422392,-8.65999984,1,0,0,0,0,1
14,38,23,40.63422392,-8.66000272,1,0,0,0,0,1
14,38,23,40.63422392,-8.66000748,1,0,0,0,0,1
14,38,23,40.63422392,-8.66001224,1,0,0,0,0,1
14,38,24,40.63422776,-8.66001416,1,0,0,0,0,1
14,38,24,40.63422776,-8.66001796,1,0,0,0,0,1
14,38,24,40.63422776,-8.66002084,1,0,0,0,0,1
14,38,25,40.63422776,-8.66002368,1,0,0,0,0,1
14,38,25,40.63423156,-8.66002752,1,0,0,0,0,1
14,38,25,40.63423156,-8.66003036,1,0,0,0,0,1
14,38,26,40.63423156,-8.66003228,1,0,0,0,0,1
14,38,26,40.63423156,-8.66003512,1,0,0,0,0,1
14,38,26,40.63423540,-8.66003608,1,0,0,0,0,1
14,38,27,40.63423540,-8.66003800,1,0,0,0,0,1
14,38,27,40.63423540,-8.66004084,1,0,0,0,0,1
14,38,27,40.63424300,-8.66004276,1,0,0,0,0,1
14,38,28,40.63424300,-8.66004564,1,0,0,0,0,1
14,38,28,40.63424300,-8.66004752,1,0,0,0,0,1
14,38,28,40.63424300,-8.66004944,1,0,0,0,0,1
14,38,29,40.63424300,-8.66005136,1,0,0,0,0,1
14,38,29,40.63424300,-8.66005324,1,0,0,0,0,1
14,38,29,40.63424300,-8.66005420,1,0,0,0,0,1
14,38,30,40.63424300,-8.66005612,1,0,0,0,0,1
14,38,30,40.63425064,-8.66005896,1,0,0,0,0,1
14,38,30,40.63425064,-8.66005992,1,0,0,0,0,1
14,38,31,40.63425064,-8.66006088,1,0,0,0,0,1
14,38,31,40.63425064,-8.66006280,1,0,0,0,0,1
14,38,31,40.63425064,-8.66006376,1,0,0,0,0,1
14,38,32,40.63425444,-8.66006468,1,0,0,0,0,1
14,38,32,40.63425444,-8.66006564,1,0,0,0,0,1
14,38,32,40.63425444,-8.66006564,1,0,0,0,0,1
14,38,33,40.63425444,-8.66006756,1,0,0,0,0,1
14,38,33,40.63425444,-8.66006852,1,0,0,0,0,1
14,38,33,40.63425444,-8.66006948,1,0,0,0,0,1
14,38,34,40.63425444,-8.66006948,1,0,0,0,0,1
14,38,34,40.63425444,-8.66007040,1,0,0,0,0,1
14,38,34,40.63425444,-8.66007040,1,0,0,0,0,1
14,38,35,40.63425828,-8.66007040,1,0,0,0,0,1
14,38,35,40.63425828,-8.66007040,1,0,0,0,0,1
14,38,35,40.63425828,-8.66007040,1,0,0,0,0,1
14,38,36,40.63425828,-8.66007328,1,0,0,0,0,1
14,38,36,40.63425828,-8.66007328,1,0,0,0,0,1
14,38,36,40.63425828,-8.66007328,1,0,0,0,0,1
14,38,37,40.63425828,-8.66007328,1,0,0,0,0,1
14,38,37,40.63425828,-8.66007424,1,0,0,0,0,1
14,38,37,40.63425828,-8.66007424,1,0,0,0,0,1
14,38,38,40.63425828,-8.66007424,1,0,0,0,0,1
14,38,38,40.63425828,-8.66007424,1,0,0,0,0,1
14,38,38,40.63425828,-8.66007520,1,0,0,0,0,1
14,38,39,40.63426588,-8.66007520,1,0,0,0,0,1
14,38,39,40.63426588,-8.66007520,1,0,0,0,0,1
14,38,39,40.63426588,-8.66007520,1,0,0,0,0,1
14,38,40,40.63426588,-8.66007708,1,0,0,0,0,1
14,38,40,40.63426588,-8.66007708,2,0,0,0,0,1
14,38,40,40.63425444,-8.66012956,5,0,0,0,0,1
14,38,41,40.63425444,-8.66012956,5,0,0,0,0,1
14,38,41,40.63425064,-8.66012956,5,10,0,0,0,1
14,38,41,40.63425064,-8.66012956,5,13,0,0,0,1
14,38,42,40.63425064,-8.66012956,5,13,0,0,0,1
14,38,42,40.63425064,-8.66012956,5,10,0,0,0,1
14,38,42,40.63424300,-8.66012860,5,10,0,0,0,1
14,38,43,40.63424300,-8.66012860,5,10,0,0,0,1
14,38,43,40.63424300,-8.66012860,5,10,0,0,0,1
14,38,43,40.63424300,-8.66012764,5,10,0,0,0,1
14,38,44,40.63424300,-8.66012764,5,13,0,0,0,1
14,38,44,40.63424300,-8.66012764,5,16,0,0,0,1
14,38,44,40.63424300,-8.66012764,5,16,0,0,0,1
14,38,45,40.63424300,-8.66012764,5,15,0,0,0,1
14,38,45,40.63423540,-8.66012764,5,16,0,0,0,1
14,38,45,40.63423540,-8.66012860,5,16,0,0,0,1
14,38,46,40.63423540,-8.66012860,5,16,0,0,0,1
14,38,46,40.63423540,-8.66012956,5,16,0,0,0,1
14,38,46,40.63423540,-8.66013052,5,16,0,0,0,1
14,38,47,40.63423540,-8.66013052,5,16,0,0,0,1
14,38,47,40.63423540,-8.66013432,5,16,0,0,0,1
14,38,47,40.63423156,-8.66013624,5,13,0,0,0,1
14,38,48,40.63423156,-8.66013624,5,13,0,0,0,1
14,38,48,40.63423156,-8.66013624,5,11,0,0,0,1
14,38,48,40.63423156,-8.66013908,5,11,0,0,0,1
