15,15,36,40.63432692,-8.66009332,2,0,0,0,0,1
15,15,36,40.63432692,-8.66009332,2,0,0,0,0,1
15,15,36,40.63432692,-8.66009520,2,0,0,0,0,1
15,15,36,40.63432692,-8.66009520,2,0,0,0,0,1
15,15,37,40.63432692,-8.66009616,2,0,0,0,0,1
15,15,37,40.63432692,-8.66009616,2,0,0,0,0,1
15,15,37,40.63432312,-8.66009712,2,0,0,0,0,1
15,15,38,40.63424300,-8.66021060,5,0,0,0,0,1
15,15,38,40.63424300,-8.66021060,5,15,0,0,0,1
15,15,38,40.63425064,-8.66020872,5,18,0,0,0,1
15,15,39,40.63425444,-8.66020776,5,18,0,0,0,1
15,15,39,40.63425444,-8.66020776,5,11,0,0,0,1
15,15,40,40.63425444,-8.66020776,5,14,0,0,0,1
15,15,40,40.63425444,-8.66020776,5,14,0,0,0,1
15,15,40,40.63425444,-8.66020680,5,16,0,0,0,1
15,15,41,40.63425444,-8.66020680,5,26,0,0,0,1
15,15,41,40.63425828,-8.66020392,5,26,0,0,0,1
15,15,41,40.63425828,-8.66020392,5,26,0,0,0,1
15,15,41,40.63425444,-8.66020392,5,26,0,0,0,1
15,15,42,40.63425444,-8.66020392,5,26,0,0,0,1
15,15,42,40.63425444,-8.66020300,5,18,0,0,0,1
15,15,42,40.63425444,-8.66020108,5,15,0,0,0,1
15,15,43,40.63425828,-8.66020108,5,13,0,0,0,1
15,15,43,40.63425828,-8.66020108,5,13,0,0,0,1
15,15,44,40.63425828,-8.66020108,5,10,0,0,0,1
15,15,44,40.63425828,-8.66020012,5,11,0,0,0,1
15,15,44,40.63425828,-8.66020012,5,11,0,0,0,1
15,15,45,40.63425828,-8.66020012,5,11,0,0,0,1
15,15,45,40.63425828,-8.66019916,5,11,0,0,0,1
15,15,45,40.63425828,-8.66019916,5,11,0,0,0,1
15,15,46,40.63425828,-8.66019820,5,13,0,0,0,1
15,15,46,40.63425828,-8.66019820,5,12,0,0,0,1
15,15,46,40.63425828,-8.66019820,5,12,0,0,0,1
15,15,47,40.63425828,-8.66019632,5,12,0,0,0,1
15,15,47,40.63425828,-8.66019536,5,12,0,0,0,1
15,15,47,40.63425828,-8.66019536,5,12,0,0,0,1
15,15,48,40.63425828,-8.66019536,5,12,0,0,0,1
15,15,48,40.63425828,-8.66019536,5,12,0,0,0,1
15,15,48,40.63425828,-8.66019536,5,12,0,0,0,1
15,15,49,40.63426588,-8.66019344,5,14,0,0,0,1
15,15,49,40.63426588,-8.66019248,5,14,0,0,0,1
15,15,49,40.63426588,-8.66019248,5,16,0,0,0,1
15,15,50,40.63426588,-8.66019248,5,18,0,0,0,1
15,15,50,40.63426588,-8.66019248,5,18,0,0,0,1
15,15,50,40.63426588,-8.66019060,5,18,0,0,0,1
15,15,51,40.63426588,-8.66018964,5,20,0,0,0,1
15,15,51,40.63426588,-8.66018964,5,25,0,0,0,1
15,15,51,40.63426588,-8.66018964,5,25,0,0,0,1
15,15,51,40.63426588,-8.66018964,5,26,0,0,0,1
15,15,52,40.63426588,-8.66019536,5,29,0,0,0,1
15,15,52,40.63426588,-8.66019536,5,29,0,0,0,1
15,15,52,40.63426588,-8.66018868,5,28,0,0,0,1
15,15,53,40.63426588,-8.66018868,5,28,0,0,0,1
15,15,53,40.63426588,-8.66018868,5,28,0,0,0,1
15,15,53,40.63426588,-8.66018676,5,18,0,0,0,1
15,15,54,40.63426588,-8.66018676,5,13,0,0,0,1
15,15,54,40.63426588,-8.66018676,5,13,0,0,0,1
15,15,55,40.63426588,-8.66018580,5,13,0,0,0,1
15,15,55,40.63426588,-8.66018580,5,15,0,0,0,1
15,15,55,40.63426588,-8.66018580,5,15,0,0,0,1
15,15,56,40.63426588,-8.66018488,5,18,0,0,0,1
15,15,56,40.63426588,-8.66018488,5,18,0,0,0,1
15,15,56,40.63426588,-8.66018488,5,22,0,0,0,1
15,15,57,40.63426588,-8.66018488,5,21,0,0,0,1
15,15,57,40.63426588,-8.66018392,5,21,0,0,0,1
15,15,57,40.63426588,-8.66018392,5,19,0,0,0,1
15,15,58,40.63426588,-8.66018392,5,19,0,0,0,1
15,15,58,40.63426588,-8.66018392,5,19,0,0,0,1
15,15,58,40.63426588,-8.66018392,5,19,0,0,0,1
15,15,59,40.63426588,-8.66018392,5,19,0,0,0,1
15,15,59,40.63426588,-8.66018392,5,18,0,0,0,1
15,15,59,40.63426588,-8.66018392,5,18,0,0,0,1
15,16,0,40.63426588,-8.66018392,5,18,0,0,0,1
15,16,0,40.63426588,-8.66018392,5,18,0,0,0,1
15,16,0,40.63426588,-8.66018392,5,14,0,0,0,1
15,16,1,40.63426588,-8.66018392,5,14,0,0,0,1
15,16,1,40.63426588,-8.66018392,5,13,0,0,0,1
15,16,1,40.63426588,-8.66018392,5,13,0,0,0,1
15,16,2,40.63426588,-8.66018392,5,13,0,0,0,1
15,16,2,40.63426588,-8.66018392,5,11,0,0,0,1
15,16,2,40.63426588,-8.66018392,5,11,0,0,0,1
